CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Profit1,Profit2,Cost1,Cost2
15662578,Dettmann,679,Germany,Male,35,1,110245.13,1,1,1,178291.09,1729.37,625.13,297.88,207.1
15790829,Gibson,703,France,Female,45,5,0.0,2,1,0,131906.44,1629.67,1370.16,321.0,194.7
15654959,Hope,670,Spain,Male,67,6,158719.57,1,1,1,118607.4,536.02,543.88,273.64,176.0
15760244,Ives,590,France,Female,76,5,160979.68,1,0,1,13848.58,286.9,739.85,272.51,175.0
15715394,Greece,613,Spain,Male,35,4,123557.65,2,0,1,170903.4,1481.43,664.38,284.22,213.7
15722246,Omeokachie,742,France,Female,60,4,0.0,1,1,1,13161.66,1439.52,968.69,328.0,175.8
15609704,Mao,608,France,Female,33,4,0.0,1,1,0,79304.38,1098.43,1928.85,328.0,216.2
15757628,Savage,571,France,Male,40,10,112896.86,1,1,1,121402.53,478.93,1319.96,296.55,212.9
15633586,Brierly,595,France,Female,39,7,120962.13,1,0,0,23305.01,853.84,874.2,292.52,211.5
15565796,Docherty,745,Germany,Male,48,10,96048.55,1,1,0,74510.65,1345.58,645.24,304.98,187.5
15717935,McDonald,589,France,Female,21,3,0.0,2,0,1,55601.44,1000.04,913.64,321.0,230.1
15577700,Rapuokwu,749,France,Male,37,10,185063.7,2,1,1,134526.87,1324.25,0.0,253.47,198.1
15747345,Bergamaschi,678,France,Female,22,6,118064.93,2,1,1,195424.01,1573.66,633.4,286.97,220.2
15678317,Manfrin,603,France,Male,46,2,0.0,2,1,1,59563.49,1553.66,1407.22,321.0,203.7
15698335,Bergamaschi,504,France,Female,73,8,0.0,1,1,1,34595.58,417.96,1321.25,328.0,186.6
15768451,MacDonald,739,Germany,Male,40,5,149131.03,3,1,1,60036.99,1536.56,1109.49,264.43,196.1
15753213,Lees,604,France,Female,34,7,0.0,2,1,0,193021.49,1040.24,1482.6,321.0,215.6
15769645,Senior,612,France,Female,35,3,0.0,1,1,1,48108.72,469.68,2999.33,328.0,213.8
15657565,Nwokezuike,629,Spain,Female,44,6,125512.98,2,0,0,79082.76,1182.55,1798.16,283.24,203.1
15620323,Ekwueme,652,Spain,Female,42,3,83492.07,2,1,0,37914.12,1286.31,108.2,304.25,202.8
15679983,Garmon,565,France,Male,34,7,0.0,1,0,0,74593.84,771.74,824.64,328.0,219.5
15812616,Enyinnaya,707,France,Female,49,10,0.0,1,1,0,82967.97,1093.98,1216.79,328.0,190.3
15601796,Chizuoke,645,France,Male,30,1,125739.26,1,1,1,193441.23,748.53,469.31,290.13,215.5
15729489,Hyde,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,690.55,941.66,303.7,199.8
15613216,Cameron,639,Spain,Female,39,1,141789.15,1,1,0,92455.96,531.86,1559.15,282.11,207.1
15657937,Lord,709,Germany,Male,22,0,112949.71,1,0,0,155231.55,1017.32,792.99,296.53,217.1
15815428,Biryukova,823,France,Male,34,3,105057.33,1,1,0,9217.92,672.61,371.96,300.47,193.7
15640409,Carpenter,817,Germany,Female,46,0,89087.89,1,0,1,87941.85,575.68,1735.21,308.46,182.3
15699492,Lorenzo,665,Germany,Female,27,2,147435.96,1,0,0,187508.06,256.15,1040.87,279.28,216.5
15623536,Madukwe,646,Germany,Male,39,0,154439.86,1,1,0,171519.06,189.76,1003.71,275.78,206.4
15707551,Hutcheon,568,France,Male,30,8,73054.37,2,1,1,27012.0,1507.9,543.77,309.47,223.2
15577999,Sleeman,850,France,Female,62,1,124678.35,1,1,0,70916.0,0.0,806.04,290.66,163.0
15788775,Milne,473,Germany,Male,40,8,152576.25,2,1,0,73073.68,1784.18,2021.73,269.71,222.7
15758362,Williamson,731,France,Female,41,9,152243.57,1,1,1,88783.59,1099.18,733.59,276.88,195.9
15807961,Bruno,619,France,Male,25,4,0.0,1,1,0,145524.36,0.0,1474.76,328.0,223.1
15710978,Palerma,715,Germany,Male,42,2,88120.97,2,1,1,21333.22,1141.03,876.27,301.94,196.5
15703541,Wang,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,550.44,624.11,281.03,181.8
15626474,Onyemere,686,France,Female,31,1,0.0,2,1,0,4802.25,1214.61,1520.71,321.0,210.4
15608344,Dawson,749,Germany,Female,29,7,137059.05,3,1,0,102975.72,486.53,778.28,270.47,206.1
15768367,Nebechukwu,781,France,Female,27,7,186558.55,1,1,1,175071.29,466.77,982.48,259.72,204.9
15806210,Bateman,675,Spain,Male,66,5,115654.47,2,1,1,131970.86,932.37,625.7,288.17,176.5
15697702,Lord,730,Spain,Male,29,2,0.0,2,1,0,14174.09,1699.28,1335.1,321.0,208.0
15689152,Loggia,683,Spain,Male,38,3,126152.84,1,0,0,15378.75,52.3,746.03,289.92,203.7
15568573,Graham,554,Germany,Female,51,7,105701.91,1,0,1,179797.79,359.63,953.08,300.15,203.6
15689598,Dean,722,France,Male,46,6,0.0,1,1,1,93917.68,9.98,545.43,328.0,191.8
15713374,Jarvis,689,Germany,Male,67,9,157094.78,1,1,1,99490.01,1105.62,1286.43,274.45,174.1
15679733,Haugh,796,Germany,Male,40,2,113228.38,2,1,1,46415.09,1311.83,827.33,289.39,190.4
15759274,Micklem,447,France,Female,32,10,0.0,1,1,1,151815.76,1676.67,1659.22,328.0,233.3
15607748,Bennett,498,Germany,Male,37,8,108432.88,2,1,1,14865.05,1051.12,1420.75,291.78,223.2
15607577,Roberts,663,Spain,Male,27,8,0.0,1,1,1,188007.99,696.2,1760.68,328.0,216.7
15813697,Onyekaozulu,498,Germany,Female,44,2,120702.67,2,1,1,98175.74,1503.96,1212.24,285.65,216.2
15801125,Kegley,627,France,Female,32,1,0.0,1,1,0,106851.7,964.5,313.69,328.0,215.3
15777855,Manna,649,France,Male,45,7,0.0,2,0,1,75204.21,80.79,408.76,321.0,200.1
15635396,Thompson,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1091.17,983.57,283.45,207.2
15698031,Romano,587,Germany,Female,39,6,101851.8,2,1,0,7103.71,1381.03,613.8,295.07,212.3
15678944,Brown,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,458.56,883.64,287.53,212.5
15718507,Su,647,Germany,Male,37,3,116509.99,1,1,1,149517.71,1827.14,1796.92,294.75,208.3
15808334,Mackay,776,Germany,Female,37,1,93124.04,2,1,1,196079.32,1475.64,1069.29,299.44,195.4
15804709,Watt,688,Germany,Male,35,5,111578.18,1,0,0,166165.93,413.14,2371.04,297.21,206.2
15645835,Milani,605,France,Male,32,9,0.0,2,1,1,55724.24,1807.73,1821.03,321.0,217.5
15738166,Hsu,596,France,Female,39,10,86546.29,1,0,1,131768.98,372.55,834.62,309.73,211.4
15675360,Valenzuela,427,France,Male,33,8,0.0,1,1,1,13858.95,181.93,701.47,328.0,234.3
15793042,Sung,629,France,Male,39,2,129669.32,2,1,0,82774.07,1443.38,830.55,281.17,208.1
15630106,Lo,496,Spain,Male,29,2,0.0,2,1,0,55389.59,1200.22,843.8,321.0,231.4
15810385,Giordano,717,Spain,Female,36,2,164557.95,1,0,1,82336.73,661.76,615.08,270.72,202.3
15578211,Connolly,777,France,Male,23,6,0.0,2,1,1,163225.48,1307.22,1229.85,321.0,209.3
15572792,Bellucci,535,Spain,Male,35,8,118989.92,1,1,1,135536.72,633.91,560.11,293.51,221.5
15620030,Jamieson,744,France,Male,29,1,0.0,1,0,0,82422.97,673.77,1672.63,328.0,206.6
15783541,Fomina,755,France,Male,31,5,0.0,2,0,1,194660.78,1602.39,951.91,321.0,203.5
15679284,Aksenov,593,Spain,Female,45,6,79259.75,1,1,0,55347.28,1093.9,616.98,313.37,205.7
15582910,Turnbull,514,France,Male,38,4,112230.38,1,1,0,16717.11,645.55,1660.27,296.88,220.6
15688337,Dixon,721,France,Male,40,9,118129.87,1,1,1,160277.65,1056.27,795.31,293.94,197.9
15734970,White,835,Spain,Male,38,7,86824.09,1,0,0,175905.97,813.5,1629.79,309.59,188.5
15759140,Long,682,France,Female,64,10,128306.7,1,0,1,66040.83,661.7,1240.46,288.85,177.8
15643042,Han,590,Germany,Female,40,2,117641.43,2,0,0,92198.05,1145.0,1378.57,287.18,211.0
15773868,Belov,653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1878.91,1523.6,283.13,207.7
15615820,MacDonald,837,France,Male,49,8,103302.37,1,1,1,50974.57,282.16,386.55,301.35,177.3
15730273,Parsons,841,France,Male,27,8,0.0,1,1,0,171922.72,641.73,658.6,328.0,198.9
15724890,Cross,584,Spain,Male,36,4,82696.09,2,0,0,83058.14,1077.54,969.09,304.65,215.6
15765952,Milanesi,769,France,Male,29,4,145471.37,1,1,0,188382.77,1612.17,1289.04,280.26,204.1
15685920,Lombardo,599,Spain,Male,34,2,101506.66,1,0,0,198030.24,721.21,1624.46,302.25,216.1
15663263,Collins,698,France,Male,47,5,156265.31,2,0,0,1055.66,1346.44,1263.53,267.87,193.2
15568953,Alexeieva,477,France,Male,27,1,128554.98,1,1,1,133173.19,128.64,599.12,288.72,235.3
15643361,Cullen,477,Germany,Male,34,8,139959.55,2,1,1,189875.83,1570.3,890.0,276.02,228.3
15699486,Johnson,745,Spain,Male,34,7,132944.53,1,1,1,31802.92,1027.24,617.93,286.53,201.5
15747854,Rudd,749,France,Female,35,3,0.0,3,1,1,132649.85,1759.55,1796.51,314.0,200.1
15691785,Findlay,850,France,Male,61,1,0.0,1,1,0,53067.83,1527.36,212.89,328.0,164.0
15709004,Mai,528,Germany,Male,22,5,93547.23,2,0,1,961.57,1193.37,1114.42,299.23,235.2
15652218,Morrison,750,France,Male,33,2,152302.72,1,1,0,71333.44,1213.96,1847.29,276.85,202.0
15697127,Monaldo,543,France,Female,31,2,147674.26,1,1,1,16658.76,1438.78,1145.64,279.16,224.7
15658486,Gidney,579,Spain,Female,59,3,148021.12,1,1,1,74878.22,1101.28,794.31,278.99,193.1
15694160,Sagese,624,France,Male,37,0,0.0,2,0,0,112104.55,1238.34,1760.16,321.0,210.6
15685290,Wall,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1588.79,0.0,274.82,204.5
15701042,Dalton,596,Germany,Female,27,2,151027.56,1,1,0,170320.58,1187.76,1133.8,277.49,223.4
15680449,Hsing,431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1734.12,974.38,283.58,222.9
15599860,Warner,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,468.78,796.14,298.02,219.3
15723169,Williams,640,France,Female,31,9,138857.59,1,1,0,48640.77,605.22,1173.25,283.57,215.0
15803842,Dunn,752,Germany,Female,45,3,105426.5,2,0,1,89773.45,918.29,1418.39,293.29,189.8
15728224,Kerr,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,2336.31,1061.72,271.42,198.0
15644174,Marchesi,638,Germany,Male,27,4,135096.05,1,1,1,186523.72,1059.2,310.03,285.45,219.2
15707110,Endrizzi,660,Germany,Male,28,2,170890.05,2,1,0,41758.9,1592.31,1000.44,260.55,216.0
15765415,King,609,Spain,Female,45,4,89122.3,1,1,1,199256.98,1182.35,558.52,308.44,204.1
15756751,Griffiths,596,Spain,Female,54,0,78126.28,1,1,1,153482.91,543.21,1066.0,313.94,196.4
15795151,Hartzler,705,France,Female,38,3,123894.43,1,1,0,21177.1,182.48,1584.25,291.05,201.5
15632859,Chukwudi,444,France,Male,36,7,0.0,2,0,1,138743.86,1419.01,322.27,321.0,229.6
15584037,Denisov,727,Germany,Male,58,5,106913.43,1,1,0,25881.0,754.66,1108.59,299.54,179.3
15621409,Endrizzi,496,France,Male,32,4,127845.83,1,1,0,66469.2,1348.95,1034.49,289.08,228.4
15581102,Baresi,554,France,Female,22,8,0.0,2,0,1,142670.61,873.37,27.45,321.0,232.6
15578096,Nnachetam,537,France,Male,26,7,106397.75,1,0,0,103563.23,148.49,1634.18,299.8,230.3
15669887,Lambert,839,France,Female,51,3,0.0,1,1,1,69101.23,887.18,808.66,328.0,175.1
15621834,Game,700,Spain,Female,43,0,0.0,2,1,0,59475.35,1925.93,1010.52,321.0,197.0
15655341,Chinagorom,458,Spain,Female,35,5,166492.48,1,1,0,135287.74,646.25,1467.34,269.75,229.2
15685314,Noble,850,France,Female,28,2,0.0,2,1,1,38773.74,2053.45,1489.68,321.0,197.0
15653997,Haynes,699,Spain,Male,31,6,114493.68,1,0,0,138396.32,1081.03,2280.83,295.75,209.1
15629551,Cattaneo,615,Germany,Female,44,9,126104.98,2,0,1,110718.02,1237.58,712.3,282.95,204.5
15651264,Yobanna,850,Germany,Male,51,4,124425.99,1,0,0,118545.49,347.8,1171.83,290.79,174.0
15760825,Fraser,604,France,Female,40,1,0.0,2,1,0,123207.17,1175.98,1003.46,321.0,209.6
15597394,Rhodes,668,Spain,Male,34,0,0.0,1,0,0,99984.86,174.05,2047.74,328.0,209.2
15740383,Jimenez,594,Spain,Female,38,10,0.0,2,1,0,58332.91,1880.33,687.4,321.0,212.6
15670562,Pharr,470,France,Male,30,3,101140.76,1,1,1,50906.65,1072.08,1563.06,302.43,233.0
15698117,Jerger,701,Germany,Male,41,0,150844.94,1,0,1,127623.36,1479.03,2029.22,277.58,198.9
15694805,McIntyre,664,Spain,Male,35,1,115024.5,1,0,1,169665.79,156.95,226.77,295.49,208.6
15746802,Onio,477,France,Female,30,6,131286.46,1,1,0,194144.45,339.08,2087.01,287.36,232.3
15589428,Tomlinson,756,France,Female,42,9,0.0,2,1,0,35673.42,930.06,1363.29,321.0,192.4
15790267,Onuoha,625,France,Female,40,7,141267.67,1,0,1,177397.49,936.26,1761.77,282.37,207.5
15665402,Panicucci,703,Spain,Male,73,5,137761.55,1,1,1,159677.46,1214.69,745.71,284.12,166.7
15642093,Piccio,646,France,Male,30,7,0.0,2,1,0,153566.97,1372.26,1707.86,321.0,215.4
15666181,Ramsden,650,France,Male,33,0,98064.97,1,1,0,52411.99,1240.88,1096.08,303.97,212.0
15602554,Vorobyova,664,France,Female,31,9,114519.57,2,0,1,79222.02,1513.82,0.0,288.74,212.6
15724251,Todd,682,Germany,Female,29,6,101012.77,1,0,0,32589.89,171.77,2231.28,302.49,212.8
15740147,Cremonesi,725,France,Female,44,10,0.0,1,0,1,93777.61,1704.36,1196.03,328.0,193.5
15718289,Bradley,553,Germany,Male,46,3,82291.1,1,1,0,112549.99,736.29,637.51,311.85,208.7
15763148,Stanley,576,France,Male,39,9,84719.98,1,0,0,191063.36,207.47,722.86,310.64,213.4
15685245,Jowett,608,Spain,Female,56,5,0.0,2,0,1,153810.41,1109.04,1930.61,321.0,193.2
15626985,Yefremova,850,France,Female,39,0,104386.53,1,1,0,105886.77,430.7,1060.52,300.81,186.0
15585823,Wilson,627,France,Male,31,8,128131.73,1,1,0,96131.47,1116.99,1264.16,288.93,216.3
15728167,Abramovich,667,France,Male,44,2,122806.95,1,0,0,15120.86,846.6,936.98,291.6,199.3
15762928,Venables,548,Spain,Male,44,8,0.0,1,1,0,16989.77,1018.56,617.52,328.0,211.2
15751774,Monnier,774,France,Male,76,4,112510.89,1,1,1,143133.18,924.67,974.23,296.74,156.6
15654733,Hsieh,794,Germany,Male,57,3,117056.46,1,1,0,93336.93,776.72,1863.52,294.47,173.6
15809777,Gadsden,497,Germany,Female,55,7,131778.66,1,1,1,9972.64,535.08,762.63,287.11,205.3
15744200,Ni,587,France,Female,36,1,70784.27,1,1,0,30579.82,948.46,469.84,317.61,215.3
15720713,Chibueze,850,France,Female,29,10,0.0,2,1,1,199775.67,1399.06,1520.52,321.0,196.0
15695356,Chinwemma,722,France,Male,46,5,0.0,2,1,0,179908.71,1673.61,28.09,321.0,191.8
15653315,Kang,555,Spain,Female,35,1,0.0,2,1,0,101667.0,1395.74,1600.75,321.0,219.5
15604792,Kuo,609,Germany,Male,38,6,140752.06,2,0,1,171430.16,892.29,1371.84,275.62,211.1
15704819,Ositadimma,734,Spain,Female,39,6,92126.26,2,0,0,112973.34,1253.9,1465.19,299.94,197.6
15670859,Smith,718,Germany,Female,39,7,93148.74,2,1,1,190746.38,1621.75,1115.39,299.43,199.2
15602797,Okwudilichukwu,645,Spain,Female,49,5,110132.55,3,0,1,187689.91,2080.67,1339.74,283.93,196.5
15662533,Porter,598,Spain,Female,23,6,0.0,2,1,0,153229.19,1349.53,1489.36,321.0,227.2
15778154,Kung,628,Germany,Male,50,4,122227.71,1,0,1,14217.77,899.32,871.9,291.89,197.2
15806230,Trevisano,629,Germany,Male,40,2,121647.54,2,1,1,64849.74,603.22,2643.27,285.18,207.1
15662884,Naylor,739,Germany,Male,58,1,110597.76,1,0,1,160122.66,1314.82,2456.56,297.7,178.1
15750778,Ponomarev,653,France,Female,60,2,120731.39,4,1,1,138160.11,2766.54,1717.61,271.63,184.7
15717185,Udinese,711,France,Male,28,8,0.0,2,1,1,64286.39,1739.9,1010.83,321.0,210.9
15677804,Aliyeva,783,Spain,Male,38,1,0.0,3,1,1,80178.54,2529.67,1393.33,314.0,193.7
15568915,Bailey,681,France,Male,38,6,153722.47,1,1,0,101319.76,450.52,1447.92,276.14,203.9
15736495,Jackson,712,France,Male,34,8,114088.32,1,1,0,92794.61,518.82,1340.29,295.96,204.8
15737354,Yin,554,France,Female,48,7,0.0,2,1,1,63708.07,1676.41,1438.95,321.0,206.6
15667889,Akobundu,611,France,Female,37,6,0.0,2,1,0,110782.88,887.36,883.15,321.0,211.9
15577831,Byrne,560,Germany,Male,41,4,152532.3,1,0,0,10779.69,1531.43,1613.99,276.73,213.0
15729836,Robinson,646,Spain,Male,32,1,0.0,2,1,0,183289.22,1468.01,306.48,321.0,213.4
15775293,Stephenson,680,France,Male,34,3,143292.95,1,1,0,66526.01,1191.23,754.11,281.35,208.0
15697597,Chiemenam,631,France,Male,26,1,149144.61,1,0,1,123697.95,860.75,1196.3,278.43,220.9
15639669,Forbes,746,France,Male,36,9,127157.04,1,1,1,155700.15,702.29,0.0,289.42,199.4
15631392,Douglas,654,Germany,Male,43,9,84673.17,2,0,1,82081.35,1552.41,502.85,303.66,201.6
15580935,Okechukwu,687,Germany,Male,33,9,135962.4,2,1,0,121747.96,1729.18,1238.65,278.02,208.3
15590344,Russell,708,Germany,Male,32,3,151691.44,2,1,1,172810.51,1441.54,1080.57,270.15,207.2
15653306,Ermakova,679,Germany,Female,32,0,88335.05,1,0,0,159584.81,842.97,917.24,308.83,210.1
15805025,Oster,636,France,Female,45,7,139859.23,1,1,1,108402.54,760.44,1794.13,283.07,201.4
15658449,Chizoba,695,France,Male,45,9,43134.65,1,0,1,77330.35,1397.77,562.38,328.0,195.5
15694450,Bianchi,677,France,Male,42,5,99580.13,1,1,0,21007.96,504.44,722.16,303.21,200.3
15605666,Peyser,720,France,Female,34,6,110717.38,1,1,1,9398.45,525.37,1240.93,297.64,204.0
15615126,Cocci,780,France,Female,37,3,0.0,2,0,0,182156.81,1000.26,1765.05,321.0,195.0
15726588,Seleznev,653,Spain,Female,36,3,0.0,2,0,0,110525.6,876.5,1529.46,321.0,208.7
15645095,Huang,674,France,Female,28,3,0.0,1,1,0,51536.99,347.72,1438.86,328.0,214.6
15808960,Alleyne,620,Germany,Male,40,5,108197.11,2,1,0,49722.34,1403.96,594.49,291.9,208.0
15729435,McKenzie,623,France,Male,40,6,0.0,2,1,1,66119.07,1757.36,1119.18,321.0,207.7
15656840,Zikoranachukwudimma,547,France,Female,29,6,104450.86,1,1,1,37160.28,164.54,1441.67,300.77,226.3
15659149,King,530,France,Male,39,2,0.0,2,1,0,197923.05,1254.84,3034.49,321.0,218.0
15585490,Nkemdilim,746,France,Female,34,4,0.0,1,0,1,65166.6,29.18,805.09,328.0,201.4
15674929,Anderson,512,France,Female,31,7,0.0,2,0,0,49326.07,1150.84,2000.52,321.0,227.8
15746341,Ejikemeifeuwa,630,France,Male,40,8,0.0,2,1,1,42495.81,686.46,1791.54,321.0,207.0
15662091,Adams,570,Spain,Male,21,7,116099.82,1,1,1,148087.62,1329.9,709.26,294.95,232.0
15620123,Christie,605,France,Male,39,6,111169.91,1,0,0,9641.4,644.93,193.67,297.42,210.5
15616240,Yeh,530,Spain,Male,37,4,0.0,2,1,1,164844.37,1776.73,1179.97,321.0,220.0
15624186,McGregor,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,341.2,518.62,291.19,203.7
15605036,Pisano,704,Spain,Female,37,9,155619.58,1,1,1,135088.58,445.3,1145.46,275.19,202.6
15805151,Ginikanwa,565,Germany,Male,31,2,89558.39,2,1,1,4441.54,1247.41,942.02,301.22,222.5
15753847,Hawkins,645,Spain,Male,45,4,0.0,1,0,1,174916.85,0.0,1320.22,328.0,200.5
15653222,Otutodilichukwu,526,Germany,Female,32,6,131938.92,2,1,1,1795.93,1579.98,1357.96,280.03,225.4
15757541,Rickard,778,France,Female,33,9,151772.63,2,0,0,180249.94,1327.71,551.96,270.11,199.2
15726945,Andreev,677,France,Female,72,8,0.0,2,1,1,153604.44,1381.45,611.45,321.0,170.3
15794276,Steele,588,France,Female,64,3,0.0,1,1,1,189703.65,0.0,1588.25,328.0,187.2
15568328,Black,488,France,Female,22,6,0.0,2,1,1,66393.89,1785.76,2032.41,321.0,239.2
15604355,Shand,519,France,Male,39,1,97700.02,1,1,1,30709.03,582.57,2562.46,304.15,219.1
15735788,Chiagoziem,709,France,Male,31,6,0.0,2,1,1,71009.84,1539.2,1961.96,321.0,208.1
15618255,Fedorov,642,Germany,Female,56,6,103244.86,2,1,0,143049.72,1664.96,437.61,294.38,189.8
15720941,Tien,710,Germany,Male,34,8,147833.3,2,0,1,1561.58,1021.92,1893.46,272.08,205.0
15769110,Stehle,653,France,Female,46,5,0.0,2,1,0,49707.85,1604.96,1052.63,321.0,198.7
15576094,Sung,743,France,Male,71,0,0.0,2,0,1,29837.65,1773.27,1620.81,321.0,164.7
15756150,Alexander,418,France,Female,39,2,0.0,2,0,0,9041.71,772.34,746.42,321.0,229.2
15719579,McIntosh,670,Germany,Female,33,9,84521.48,2,0,1,198017.05,1180.0,1952.5,303.74,210.0
15748854,Sung,723,Germany,Female,28,5,91938.31,1,1,0,143481.85,1261.44,36.24,307.03,209.7
15612455,Yao,549,Germany,Male,45,6,124240.93,1,1,1,146372.51,1395.46,934.68,290.88,210.1
15664802,Chinweuba,543,France,Female,42,5,0.0,2,0,0,101905.34,1309.54,832.6,321.0,213.7
15735687,Chinweuba,595,Spain,Male,37,2,157084.99,1,1,0,134767.13,417.04,753.64,274.46,213.5
15664734,T'ao,673,Germany,Female,25,3,108244.82,2,1,1,103573.96,1710.59,666.04,291.88,217.7
15767894,Ch'ien,741,France,Female,21,9,0.0,2,0,1,139259.54,1216.52,478.02,321.0,214.9
15666884,Su,508,Germany,Female,41,5,82161.7,2,1,0,187776.49,911.15,848.51,304.92,218.2
15750156,Yu,662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1017.94,0.0,300.72,184.8
15751120,Loyau,752,France,Female,36,2,119912.46,1,1,0,124354.92,1323.53,1604.78,293.04,198.8
15575748,Conti,809,France,Male,36,9,68881.59,2,0,1,109135.11,1041.28,1570.41,311.56,193.1
15714610,Alexeeva,575,Spain,Male,30,2,0.0,2,1,1,82222.86,1800.66,370.65,321.0,222.5
15720305,Power,591,Spain,Female,40,1,86376.29,1,0,1,136767.16,690.21,1148.44,309.81,210.9
15678129,Hill,643,Spain,Female,45,9,150840.03,2,1,0,155516.35,1552.65,1085.46,270.58,200.7
15566633,Freeman,698,Germany,Male,55,8,155059.1,2,1,1,144584.29,1689.44,1308.65,268.47,185.2
15680436,Hsing,496,France,Female,29,4,0.0,2,1,0,164806.89,1451.35,917.06,321.0,231.4
15674343,Esposito,597,France,Male,44,8,78128.13,2,0,1,109153.04,834.46,1093.91,306.94,206.3
15658890,Belonwu,603,Germany,Male,46,4,98899.76,2,1,1,86190.34,1234.26,1638.26,296.55,203.7
15599004,Tsao,655,Spain,Male,37,1,0.0,1,1,1,106040.97,1337.65,1859.62,328.0,207.5
15726487,P'eng,431,France,Male,63,6,160982.89,1,1,1,168008.17,1311.4,1835.95,272.51,203.9
15698716,Baker,620,France,Female,70,3,87926.24,2,1,0,33350.26,1740.24,195.24,302.04,178.0
15710527,Matthews,782,France,Female,35,4,0.0,1,1,1,119565.34,388.41,1585.02,328.0,196.8
15655590,Garcia,581,Spain,Male,46,2,79385.21,2,0,0,188492.82,1711.4,1174.87,306.31,205.9
15732266,Field,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,538.1,0.0,289.0,201.7
15669326,Gordon,658,France,Male,44,2,168396.34,1,1,1,14178.73,75.58,165.55,268.8,200.2
15672246,Jefferies,686,Germany,Male,43,2,134896.03,1,1,1,97847.05,918.64,253.4,285.55,198.4
15620276,Palermo,539,Spain,Male,36,6,0.0,3,1,1,118959.64,501.0,1892.26,314.0,220.1
15640258,Chou,685,France,Female,50,6,94238.75,2,1,1,50664.07,1577.41,203.13,298.88,191.5
15740283,Ewing,850,France,Male,29,1,0.0,2,0,0,152996.89,1318.61,1505.0,321.0,196.0
15759717,Mazzi,763,Spain,Female,39,7,0.0,2,1,0,19458.75,1424.27,1380.84,321.0,194.7
15620268,Thomson,634,Germany,Male,43,3,212696.32,1,1,0,115268.86,366.11,1329.99,253.0,203.6
15743871,Nkemdirim,567,France,Male,59,3,0.0,2,1,0,25843.7,1263.68,997.71,321.0,194.3
15614491,Lockyer,539,France,Male,39,3,139153.68,2,1,0,147662.33,1574.35,786.35,276.42,217.1
15595047,Murray,764,France,Male,41,7,0.0,2,0,0,134878.34,1595.01,1573.04,321.0,192.6
15732334,Black,653,France,Female,40,0,0.0,2,1,0,35795.85,1333.01,1903.17,321.0,204.7
15701206,Torreggiani,566,Spain,Male,44,5,0.0,2,1,0,66462.79,2192.51,1496.74,321.0,209.4
15581280,Atkinson,714,Germany,Male,29,6,92887.13,1,1,1,69578.49,1061.89,894.78,306.56,209.6
15651943,Richards,580,Spain,Female,65,1,0.0,2,0,1,103182.46,870.47,1175.6,321.0,187.0
15609545,Azubuike,548,France,Male,29,5,83442.98,1,0,1,177017.39,383.78,1508.4,311.28,226.2
15658548,Ignatiev,646,Germany,Female,36,6,144773.29,2,1,0,53217.3,1741.63,1569.38,273.61,209.4
15626008,Miller,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,554.09,1075.08,297.01,195.8
15774133,Cox,706,France,Female,35,8,178032.53,1,0,1,42181.68,351.9,1057.86,263.98,204.4
15763798,McMillan,680,France,Male,23,5,140007.19,1,0,1,31714.08,554.09,1869.01,283.0,219.0
15758013,Napolitano,698,France,Male,37,5,98400.61,2,0,0,25017.28,1380.82,1398.4,296.8,203.2
15705765,Lane,581,Spain,Female,46,1,0.0,2,1,0,104272.04,1682.27,1199.95,321.0,205.9
15648362,Kennedy,728,Germany,Male,45,3,108924.33,2,1,0,84300.4,986.98,1143.9,291.54,192.2
15761102,T'ao,707,Spain,Female,32,4,132835.56,1,0,0,136877.24,751.88,1836.77,286.58,207.3
15610165,Hsiung,761,France,Female,26,1,0.0,2,1,1,199409.19,1666.6,1457.05,321.0,207.9
15723717,Heath,483,Germany,Male,41,1,118334.44,1,0,0,163147.99,889.6,532.87,293.83,220.7
15654611,Parry,736,Germany,Female,25,9,81732.88,2,1,0,136497.28,1597.52,1001.5,305.13,211.4
15659736,Herbert,716,Germany,Male,66,5,121411.9,1,0,0,10070.4,0.0,1898.54,292.29,172.4
15603170,Kang,654,France,Male,32,9,121455.65,1,1,0,190068.53,1290.36,880.61,292.27,212.6
15786167,Andreyeva,649,Spain,Male,20,5,0.0,2,1,1,58309.54,1055.9,561.68,321.0,225.1
15671915,Bowen,649,France,Male,46,5,0.0,2,1,1,76946.6,908.58,1078.06,321.0,199.1
